date,Crystal Palace Football Club,isPartial
2016-05-07 14:56:00,40,False
2016-05-07 15:04:00,60,False
2016-05-07 15:12:00,40,False
2016-05-07 15:20:00,0,False
2016-05-07 15:28:00,100,False
2016-05-07 15:36:00,40,False
2016-05-07 15:44:00,61,False
2016-05-07 15:52:00,80,False
2016-05-07 16:00:00,60,False
2016-05-07 16:08:00,81,False
2016-05-07 16:16:00,60,False
2016-05-07 16:24:00,20,False
2016-05-07 16:32:00,0,False
2016-05-07 16:40:00,41,False
2016-05-07 16:48:00,0,False
2016-05-07 16:56:00,82,False
2016-05-07 17:04:00,41,False
2016-05-07 17:12:00,62,False
2016-05-07 17:20:00,21,False
2016-05-07 17:28:00,62,False
2016-05-07 17:36:00,83,False
2016-05-07 17:44:00,63,False
2016-05-07 17:52:00,21,False
2016-05-07 18:00:00,0,False
2016-05-07 18:08:00,0,False
2016-05-07 18:16:00,21,False
2016-05-07 18:24:00,21,False
2016-05-07 18:32:00,64,False
2016-05-07 18:40:00,65,False
2016-05-07 18:48:00,43,False
2016-05-07 18:56:00,0,False
2016-05-15 13:04:00,54,False
2016-05-15 13:12:00,26,False
2016-05-15 13:20:00,26,False
2016-05-15 13:28:00,26,False
2016-05-15 13:36:00,0,False
2016-05-15 13:44:00,25,False
2016-05-15 13:52:00,0,False
2016-05-15 14:00:00,0,False
2016-05-15 14:08:00,24,False
2016-05-15 14:16:00,24,False
2016-05-15 14:24:00,48,False
2016-05-15 14:32:00,48,False
2016-05-15 14:40:00,24,False
2016-05-15 14:48:00,24,False
2016-05-15 14:56:00,72,False
2016-05-15 15:04:00,72,False
2016-05-15 15:12:00,24,False
2016-05-15 15:20:00,96,False
2016-05-15 15:28:00,96,False
2016-05-15 15:36:00,24,False
2016-05-15 15:44:00,24,False
2016-05-15 15:52:00,47,False
2016-05-15 16:00:00,0,False
2016-05-15 16:08:00,24,False
2016-05-15 16:16:00,72,False
2016-05-15 16:24:00,48,False
2016-05-15 16:32:00,24,False
2016-05-15 16:40:00,73,False
2016-05-15 16:48:00,0,False
2016-05-15 16:56:00,48,False
2016-05-15 17:04:00,24,False
2016-05-15 17:12:00,49,False
2016-05-15 17:20:00,0,False
2016-05-15 17:28:00,24,False
2016-05-15 17:36:00,49,False
2016-05-15 17:44:00,0,False
2016-05-15 17:52:00,49,False
2016-05-15 18:00:00,0,False
2016-05-15 18:08:00,0,False
2016-05-15 18:16:00,74,False
2016-05-15 18:24:00,0,False
2016-05-15 18:32:00,25,False
2016-05-15 18:40:00,100,False
2016-05-15 18:48:00,25,False
2016-05-15 18:56:00,0,False
